_id,clicksCount,sessionStart,sessionEnd,distinctCategories,numCat,numItems,bought,boughtNumber,duration,dayOfWeek,month,hour,isWeekend,isDuringWork,isAfterWork,isAtNight,hasNoCat,hasGroupCat,hasSpecificCat,hasPromoCat
624,2.0,"2014-04-06T12:40:39.889Z","2014-04-06T12:44:12.485Z","[ 0 ]",1,2,false,0.0,212,1,3,3,true,false,false,true,true,false,false,false
626,22.0,"2014-04-07T19:11:17.562Z","2014-04-07T19:34:27.572Z","[ 0 ]",1,11,false,0.0,1390,2,3,10,false,true,false,false,true,false,false,false
627,2.0,"2014-04-03T17:29:18.686Z","2014-04-03T17:36:39.753Z","[ 0 ]",1,2,false,0.0,441,5,3,8,false,false,false,false,true,false,false,false
628,4.0,"2014-04-07T18:20:59.548Z","2014-04-07T18:38:59.436Z","[ 0 ]",1,3,false,0.0,1079,2,3,9,false,false,false,false,true,false,false,false
629,2.0,"2014-04-06T10:42:24.693Z","2014-04-06T11:13:36.962Z","[ 0 ]",1,1,false,0.0,1872,1,3,1,true,false,false,true,true,false,false,false
631,2.0,"2014-04-02T20:44:56.210Z","2014-04-02T20:45:40.809Z","[ 0 ]",1,1,false,0.0,44,4,3,11,false,true,false,false,true,false,false,false
632,7.0,"2014-04-02T08:43:37.943Z","2014-04-02T08:50:36.857Z","[ 0 ]",1,7,false,0.0,418,4,3,11,false,true,false,false,true,false,false,false
633,2.0,"2014-04-06T13:48:49.469Z","2014-04-06T13:50:44.965Z","[ 0 ]",1,2,false,0.0,115,1,3,4,true,false,false,true,true,false,false,false
634,2.0,"2014-04-07T15:39:57.777Z","2014-04-07T15:50:54.624Z","[ 0 ]",1,1,false,0.0,656,2,3,6,false,false,false,true,true,false,false,false
636,2.0,"2014-04-07T10:31:23.128Z","2014-04-07T10:31:32.327Z","[ 0 ]",1,1,true,1.0,9,2,3,1,false,false,false,true,true,false,false,false
637,7.0,"2014-04-01T18:54:25.869Z","2014-04-01T19:05:35.131Z","[ 0 ]",1,5,false,0.0,669,3,3,9,false,false,false,false,true,false,false,false
638,1.0,"2014-04-02T12:37:48.839Z","2014-04-02T12:37:48.839Z","[ 0 ]",1,1,false,0.0,0,4,3,3,false,false,false,true,true,false,false,false
639,2.0,"2014-04-03T18:11:07.139Z","2014-04-03T18:14:36.385Z","[ 0 ]",1,2,false,0.0,209,5,3,9,false,false,false,false,true,false,false,false
641,1.0,"2014-04-04T15:47:44.188Z","2014-04-04T15:47:44.188Z","[ 0 ]",1,1,false,0.0,0,6,3,6,false,false,false,true,true,false,false,false
642,2.0,"2014-04-05T11:16:45.376Z","2014-04-05T11:16:57.457Z","[ 0 ]",1,1,false,0.0,12,7,3,2,true,false,false,true,true,false,false,false
643,1.0,"2014-04-05T17:18:12.575Z","2014-04-05T17:18:12.575Z","[ 0 ]",1,1,false,0.0,0,7,3,8,true,false,false,false,true,false,false,false
644,1.0,"2014-04-06T09:51:17.662Z","2014-04-06T09:51:17.662Z","[ 0 ]",1,1,false,0.0,0,1,3,0,true,false,false,false,true,false,false,false
646,1.0,"2014-04-06T19:15:38.307Z","2014-04-06T19:15:38.307Z","[ 0 ]",1,1,false,0.0,0,1,3,10,true,false,false,false,true,false,false,false
647,1.0,"2014-04-07T08:44:51.659Z","2014-04-07T08:44:51.659Z","[ 0 ]",1,1,false,0.0,0,2,3,11,false,true,false,false,true,false,false,false
648,1.0,"2014-04-07T18:16:19.402Z","2014-04-07T18:16:19.402Z","[ 0 ]",1,1,false,0.0,0,2,3,9,false,false,false,false,true,false,false,false
649,2.0,"2014-04-04T13:22:25.899Z","2014-04-04T13:22:58.101Z","[ 0 ]",1,2,false,0.0,32,6,3,4,false,false,false,true,true,false,false,false
651,28.0,"2014-04-01T17:06:45.989Z","2014-04-01T17:52:18.280Z","[ 0 ]",1,19,true,3.0,2732,3,3,8,false,false,false,false,true,false,false,false
652,4.0,"2014-04-07T17:14:44.073Z","2014-04-07T17:51:59.733Z","[ 0 ]",1,3,false,0.0,2235,2,3,8,false,false,false,false,true,false,false,false
653,11.0,"2014-04-05T14:23:16.494Z","2014-04-05T14:28:45.266Z","[ 0 ]",1,5,false,0.0,328,7,3,5,true,false,false,true,true,false,false,false
654,6.0,"2014-04-05T20:20:26.869Z","2014-04-05T20:31:05.107Z","[ 0 ]",1,6,false,0.0,638,7,3,11,true,false,false,false,true,false,false,false
656,9.0,"2014-04-02T18:41:19.467Z","2014-04-02T18:52:52.288Z","[ 0 ]",1,5,true,1.0,692,4,3,9,false,false,false,false,true,false,false,false
657,1.0,"2014-04-07T13:22:16.564Z","2014-04-07T13:22:16.564Z","[ 0 ]",1,1,false,0.0,0,2,3,4,false,false,false,true,true,false,false,false
658,1.0,"2014-04-07T14:38:51.266Z","2014-04-07T14:38:51.266Z","[ 0 ]",1,1,false,0.0,0,2,3,5,false,false,false,true,true,false,false,false
659,1.0,"2014-04-01T15:19:11.553Z","2014-04-01T15:19:11.553Z","[ 0 ]",1,1,false,0.0,0,3,3,6,false,false,false,true,true,false,false,false
661,5.0,"2014-04-01T17:40:55.893Z","2014-04-01T17:43:41.941Z","[ 0 ]",1,4,false,0.0,166,3,3,8,false,false,false,false,true,false,false,false
662,2.0,"2014-04-02T11:34:50.469Z","2014-04-02T11:38:12.169Z","[ 0 ]",1,2,false,0.0,201,4,3,2,false,false,false,true,true,false,false,false
663,2.0,"2014-04-02T01:54:46.877Z","2014-04-02T01:57:44.886Z","[ 0 ]",1,1,false,0.0,178,4,3,4,false,false,false,true,true,false,false,false
664,8.0,"2014-04-04T07:38:39.551Z","2014-04-04T07:52:01.373Z","[ 0 ]",1,7,true,1.0,801,6,3,10,false,true,false,false,true,false,false,false
666,2.0,"2014-04-07T08:25:59.180Z","2014-04-07T08:26:18.417Z","[ 0 ]",1,2,false,0.0,19,2,3,11,false,true,false,false,true,false,false,false
667,2.0,"2014-04-02T05:49:36.718Z","2014-04-02T05:52:39.947Z","[ 0 ]",1,1,false,0.0,183,4,3,8,false,false,false,false,true,false,false,false
668,12.0,"2014-04-02T07:45:58.567Z","2014-04-02T08:40:17.011Z","[ 0 ]",1,2,false,0.0,3258,4,3,10,false,true,false,false,true,false,false,false
669,3.0,"2014-04-02T12:21:58.126Z","2014-04-02T12:22:49.080Z","[ 0 ]",1,1,true,1.0,50,4,3,3,false,false,false,true,true,false,false,false
671,1.0,"2014-04-02T18:57:04.883Z","2014-04-02T18:57:04.883Z","[ 0 ]",1,1,false,0.0,0,4,3,9,false,false,false,false,true,false,false,false
672,2.0,"2014-04-04T16:41:46.406Z","2014-04-04T16:42:47.911Z","[ 0 ]",1,1,false,0.0,61,6,3,7,false,false,false,false,true,false,false,false
673,8.0,"2014-04-01T10:00:39.870Z","2014-04-01T10:15:08.077Z","[ 0 ]",1,5,false,0.0,868,3,3,1,false,false,false,true,true,false,false,false
674,2.0,"2014-04-03T06:20:08.948Z","2014-04-03T06:20:20.053Z","[ 0 ]",1,2,false,0.0,11,5,3,9,false,false,false,false,true,false,false,false
676,2.0,"2014-04-04T16:20:53.799Z","2014-04-04T16:24:11.999Z","[ 0 ]",1,2,false,0.0,198,6,3,7,false,false,false,false,true,false,false,false
677,3.0,"2014-04-01T20:05:46.569Z","2014-04-01T20:07:17.055Z","[ 0 ]",1,2,false,0.0,90,3,3,11,false,true,false,false,true,false,false,false
678,6.0,"2014-04-07T17:18:17.306Z","2014-04-07T17:25:10.215Z","[ 0 ]",1,3,false,0.0,412,2,3,8,false,false,false,false,true,false,false,false
679,2.0,"2014-04-06T22:11:14.243Z","2014-04-06T22:14:06.081Z","[ 0 ]",1,2,false,0.0,171,2,3,1,false,false,false,true,true,false,false,false
681,2.0,"2014-04-07T19:37:10.545Z","2014-04-07T19:39:09.997Z","[ 0 ]",1,2,false,0.0,119,2,3,10,false,true,false,false,true,false,false,false
682,2.0,"2014-04-02T07:19:04.286Z","2014-04-02T07:19:16.677Z","[ 0 ]",1,2,false,0.0,12,4,3,10,false,true,false,false,true,false,false,false
683,2.0,"2014-04-06T16:49:33.950Z","2014-04-06T16:51:55.030Z","[ 0 ]",1,2,false,0.0,141,1,3,7,true,false,false,false,true,false,false,false
684,3.0,"2014-04-05T07:31:49.481Z","2014-04-05T07:35:06.293Z","[ 0 ]",1,3,false,0.0,196,7,3,10,true,false,false,false,true,false,false,false
686,3.0,"2014-04-06T11:16:01.642Z","2014-04-06T11:19:18.166Z","[ 0 ]",1,3,false,0.0,196,1,3,2,true,false,false,true,true,false,false,false
687,2.0,"2014-04-03T14:57:38.053Z","2014-04-03T14:57:58.107Z","[ 0 ]",1,2,false,0.0,20,5,3,5,false,false,false,true,true,false,false,false
688,2.0,"2014-04-05T18:12:40.157Z","2014-04-05T18:16:20.143Z","[ 0 ]",1,2,true,1.0,219,7,3,9,true,false,false,false,true,false,false,false
689,3.0,"2014-04-02T17:43:29.541Z","2014-04-02T17:46:10.694Z","[ 0 ]",1,1,false,0.0,161,4,3,8,false,false,false,false,true,false,false,false
691,2.0,"2014-04-03T15:32:55.264Z","2014-04-03T15:33:03.428Z","[ 0 ]",1,2,false,0.0,8,5,3,6,false,false,false,true,true,false,false,false
692,2.0,"2014-04-03T18:35:25.214Z","2014-04-03T18:36:15.380Z","[ 0 ]",1,1,true,1.0,50,5,3,9,false,false,false,false,true,false,false,false
693,2.0,"2014-04-06T15:12:53.185Z","2014-04-06T15:18:54.082Z","[ 0 ]",1,2,false,0.0,360,1,3,6,true,false,false,true,true,false,false,false
694,2.0,"2014-04-05T06:38:20.613Z","2014-04-05T06:39:32.249Z","[ 0 ]",1,2,false,0.0,71,7,3,9,true,false,false,false,true,false,false,false
696,2.0,"2014-04-06T08:40:45.936Z","2014-04-06T08:41:00.893Z","[ 0 ]",1,2,false,0.0,14,1,3,11,true,false,false,false,true,false,false,false
697,5.0,"2014-04-06T21:25:57.770Z","2014-04-06T21:32:22.643Z","[ 0 ]",1,5,false,0.0,384,2,3,0,false,false,false,false,true,false,false,false
698,2.0,"2014-04-05T09:53:03.707Z","2014-04-05T09:53:12.193Z","[ 0 ]",1,1,false,0.0,8,7,3,0,true,false,false,false,true,false,false,false
699,5.0,"2014-04-03T11:19:07.067Z","2014-04-03T11:21:38.618Z","[ 0 ]",1,3,false,0.0,151,5,3,2,false,false,false,true,true,false,false,false
701,2.0,"2014-04-01T20:34:50.042Z","2014-04-01T20:35:19.634Z","[ 0 ]",1,1,false,0.0,29,3,3,11,false,true,false,false,true,false,false,false
702,2.0,"2014-04-01T07:03:05.562Z","2014-04-01T07:05:19.851Z","[ 0 ]",1,2,false,0.0,134,3,3,10,false,true,false,false,true,false,false,false
703,2.0,"2014-04-06T19:25:25.853Z","2014-04-06T19:26:45.323Z","[ 0 ]",1,2,false,0.0,79,1,3,10,true,false,false,false,true,false,false,false
704,2.0,"2014-04-07T13:06:08.151Z","2014-04-07T13:06:09.543Z","[ 0 ]",1,1,false,0.0,1,2,3,4,false,false,false,true,true,false,false,false
706,2.0,"2014-04-07T17:23:19.864Z","2014-04-07T17:24:05.988Z","[ 0 ]",1,2,false,0.0,46,2,3,8,false,false,false,false,true,false,false,false
707,2.0,"2014-04-06T11:26:42.626Z","2014-04-06T11:26:42.779Z","[ 0 ]",1,1,false,0.0,0,1,3,2,true,false,false,true,true,false,false,false
708,4.0,"2014-04-03T17:17:00.863Z","2014-04-03T17:25:10.199Z","[ 0 ]",1,2,true,2.0,489,5,3,8,false,false,false,false,true,false,false,false
709,5.0,"2014-04-05T15:11:07.623Z","2014-04-05T15:18:19.137Z","[ 0 ]",1,4,false,0.0,431,7,3,6,true,false,false,true,true,false,false,false
711,5.0,"2014-04-06T12:07:31.666Z","2014-04-06T12:11:50.012Z","[ 0 ]",1,2,false,0.0,258,1,3,3,true,false,false,true,true,false,false,false
712,5.0,"2014-04-03T17:50:06.817Z","2014-04-03T18:22:06.452Z","[ 0 ]",1,4,false,0.0,1919,5,3,8,false,false,false,false,true,false,false,false
713,3.0,"2014-04-03T04:34:09.059Z","2014-04-03T04:34:27.521Z","[ 0 ]",1,2,false,0.0,18,5,3,7,false,false,false,false,true,false,false,false
714,11.0,"2014-04-06T13:48:09.656Z","2014-04-06T14:14:36.594Z","[ 0 ]",1,6,true,4.0,1586,1,3,4,true,false,false,true,true,false,false,false
716,2.0,"2014-04-06T05:56:19.740Z","2014-04-06T05:56:54.710Z","[ 0 ]",1,1,false,0.0,34,1,3,8,true,false,false,false,true,false,false,false
717,3.0,"2014-04-03T13:11:28.064Z","2014-04-03T13:14:55.863Z","[ 0 ]",1,3,false,0.0,207,5,3,4,false,false,false,true,true,false,false,false
718,4.0,"2014-04-02T17:49:38.562Z","2014-04-02T17:54:04.897Z","[ 0 ]",1,4,false,0.0,266,4,3,8,false,false,false,false,true,false,false,false
719,5.0,"2014-04-03T12:34:03.382Z","2014-04-03T12:48:05.350Z","[ 0 ]",1,4,false,0.0,841,5,3,3,false,false,false,true,true,false,false,false
721,6.0,"2014-04-07T08:11:30.090Z","2014-04-07T08:20:51.592Z","[ 0 ]",1,6,false,0.0,561,2,3,11,false,true,false,false,true,false,false,false
722,2.0,"2014-04-01T05:20:25.838Z","2014-04-01T05:20:47.919Z","[ 0 ]",1,2,false,0.0,22,3,3,8,false,false,false,false,true,false,false,false
723,2.0,"2014-04-01T06:58:55.328Z","2014-04-01T06:59:45.325Z","[ 0 ]",1,2,false,0.0,49,3,3,9,false,false,false,false,true,false,false,false
724,3.0,"2014-04-01T13:17:26.442Z","2014-04-01T13:22:38.685Z","[ 0 ]",1,3,false,0.0,312,3,3,4,false,false,false,true,true,false,false,false
726,6.0,"2014-04-02T14:08:27.522Z","2014-04-02T14:10:28.235Z","[ 0 ]",1,5,false,0.0,120,4,3,5,false,false,false,true,true,false,false,false
727,3.0,"2014-04-03T23:23:02.954Z","2014-04-03T23:24:46.093Z","[ 0 ]",1,2,false,0.0,103,6,3,2,false,false,false,true,true,false,false,false
728,2.0,"2014-04-07T07:15:06.373Z","2014-04-07T07:15:16.172Z","[ 0 ]",1,1,true,1.0,9,2,3,10,false,true,false,false,true,false,false,false
729,3.0,"2014-04-05T13:26:21.718Z","2014-04-05T13:30:34.109Z","[ 0 ]",1,3,false,0.0,252,7,3,4,true,false,false,true,true,false,false,false
731,2.0,"2014-04-01T19:56:19.313Z","2014-04-01T20:02:59.557Z","[ 0 ]",1,2,false,0.0,400,3,3,10,false,true,false,false,true,false,false,false
732,9.0,"2014-04-06T16:35:15.337Z","2014-04-06T17:37:47.573Z","[ 0 ]",1,3,false,0.0,3752,1,3,7,true,false,false,false,true,false,false,false
733,2.0,"2014-04-04T20:23:53.396Z","2014-04-04T20:24:46.521Z","[ 0 ]",1,2,false,0.0,53,6,3,11,false,true,false,false,true,false,false,false
734,2.0,"2014-04-05T15:11:13.605Z","2014-04-05T15:11:43.080Z","[ 0 ]",1,1,false,0.0,29,7,3,6,true,false,false,true,true,false,false,false
736,2.0,"2014-04-06T09:48:55.845Z","2014-04-06T09:52:28.384Z","[ 0 ]",1,2,false,0.0,212,1,3,0,true,false,false,false,true,false,false,false
737,4.0,"2014-04-01T04:41:41.760Z","2014-04-01T04:46:50.662Z","[ 0 ]",1,3,true,1.0,308,3,3,7,false,false,false,false,true,false,false,false
738,7.0,"2014-04-06T20:24:58.502Z","2014-04-06T20:33:16.961Z","[ 0 ]",1,6,false,0.0,498,1,3,11,true,false,false,false,true,false,false,false
739,2.0,"2014-04-01T06:00:58.087Z","2014-04-01T06:02:50.533Z","[ 0 ]",1,2,false,0.0,112,3,3,9,false,false,false,false,true,false,false,false
741,2.0,"2014-04-07T14:55:40.109Z","2014-04-07T14:57:45.383Z","[ 0 ]",1,2,false,0.0,125,2,3,5,false,false,false,true,true,false,false,false
742,5.0,"2014-04-01T18:13:11.423Z","2014-04-01T18:53:38.392Z","[ 0 ]",1,3,true,1.0,2426,3,3,9,false,false,false,false,true,false,false,false
743,3.0,"2014-04-06T10:39:23.646Z","2014-04-06T10:40:32.608Z","[ 0 ]",1,3,false,0.0,68,1,3,1,true,false,false,true,true,false,false,false
744,7.0,"2014-04-06T16:27:42.468Z","2014-04-06T16:45:52.516Z","[ 0 ]",1,7,false,0.0,1090,1,3,7,true,false,false,false,true,false,false,false
746,2.0,"2014-04-06T15:32:47.356Z","2014-04-06T15:32:48.570Z","[ 0 ]",1,1,false,0.0,1,1,3,6,true,false,false,true,true,false,false,false
747,2.0,"2014-04-07T09:48:49.142Z","2014-04-07T09:50:07.550Z","[ 0 ]",1,2,false,0.0,78,2,3,0,false,false,false,false,true,false,false,false
748,2.0,"2014-04-06T17:23:44.891Z","2014-04-06T17:30:13.148Z","[ 0 ]",1,2,false,0.0,388,1,3,8,true,false,false,false,true,false,false,false
749,2.0,"2014-04-05T13:19:26.316Z","2014-04-05T13:19:49.769Z","[ 0 ]",1,1,false,0.0,23,7,3,4,true,false,false,true,true,false,false,false
751,5.0,"2014-04-08T01:58:10.922Z","2014-04-08T02:04:49.923Z","[ 0 ]",1,4,false,0.0,399,3,3,4,false,false,false,true,true,false,false,false
752,3.0,"2014-04-05T19:44:21.148Z","2014-04-05T19:53:54.265Z","[ 0 ]",1,2,false,0.0,573,7,3,10,true,false,false,false,true,false,false,false
753,2.0,"2014-04-05T13:14:29.637Z","2014-04-05T13:15:30.787Z","[ 0 ]",1,2,false,0.0,61,7,3,4,true,false,false,true,true,false,false,false
754,3.0,"2014-04-02T12:25:24.524Z","2014-04-02T12:26:39.126Z","[ 0 ]",1,3,false,0.0,74,4,3,3,false,false,false,true,true,false,false,false
756,1.0,"2014-04-02T05:43:05.307Z","2014-04-02T05:43:05.307Z","[ 0 ]",1,1,false,0.0,0,4,3,8,false,false,false,false,true,false,false,false
757,6.0,"2014-04-03T17:47:57.700Z","2014-04-03T18:01:01.159Z","[ 0 ]",1,3,false,0.0,783,5,3,8,false,false,false,false,true,false,false,false
758,10.0,"2014-04-03T20:00:13.697Z","2014-04-03T20:21:25.955Z","[ 0 ]",1,7,false,0.0,1272,5,3,11,false,true,false,false,true,false,false,false
759,1.0,"2014-04-04T21:23:14.888Z","2014-04-04T21:23:14.888Z","[ 0 ]",1,1,false,0.0,0,7,3,0,true,false,false,false,true,false,false,false
761,2.0,"2014-04-02T14:37:46.130Z","2014-04-02T14:38:41.565Z","[ 0 ]",1,2,false,0.0,55,4,3,5,false,false,false,true,true,false,false,false
762,6.0,"2014-04-01T16:27:46.369Z","2014-04-01T16:30:05.567Z","[ 0 ]",1,5,false,0.0,139,3,3,7,false,false,false,false,true,false,false,false
763,3.0,"2014-04-06T11:12:19.906Z","2014-04-06T11:15:00.333Z","[ 0 ]",1,3,false,0.0,160,1,3,2,true,false,false,true,true,false,false,false
764,2.0,"2014-04-06T10:44:39.322Z","2014-04-06T10:46:30.272Z","[ 0 ]",1,2,false,0.0,110,1,3,1,true,false,false,true,true,false,false,false
766,6.0,"2014-04-07T11:46:02.576Z","2014-04-07T11:52:39.901Z","[ 0 ]",1,6,false,0.0,397,2,3,2,false,false,false,true,true,false,false,false
767,5.0,"2014-04-06T17:45:58.021Z","2014-04-06T17:56:43.337Z","[ 0 ]",1,5,false,0.0,645,1,3,8,true,false,false,false,true,false,false,false
768,2.0,"2014-04-07T11:10:56.552Z","2014-04-07T11:10:56.573Z","[ 0 ]",1,2,false,0.0,0,2,3,2,false,false,false,true,true,false,false,false
769,2.0,"2014-04-05T09:17:06.404Z","2014-04-05T09:18:43.103Z","[ 0 ]",1,1,false,0.0,96,7,3,0,true,false,false,false,true,false,false,false
771,2.0,"2014-04-02T09:09:53.384Z","2014-04-02T09:10:03.946Z","[ 0 ]",1,1,false,0.0,10,4,3,0,false,false,false,false,true,false,false,false
772,2.0,"2014-04-02T20:11:44.357Z","2014-04-02T20:18:45.739Z","[ 0 ]",1,2,false,0.0,421,4,3,11,false,true,false,false,true,false,false,false
773,2.0,"2014-04-06T08:21:46.523Z","2014-04-06T08:22:16.790Z","[ 0 ]",1,2,false,0.0,30,1,3,11,true,false,false,false,true,false,false,false
774,4.0,"2014-04-02T13:46:30.864Z","2014-04-02T13:55:14.174Z","[ 0 ]",1,4,false,0.0,523,4,3,4,false,false,false,true,true,false,false,false
776,2.0,"2014-04-03T21:08:05.440Z","2014-04-03T21:08:07.263Z","[ 0 ]",1,1,false,0.0,1,6,3,0,false,false,false,false,true,false,false,false
777,2.0,"2014-04-06T21:13:05.802Z","2014-04-06T21:14:36.180Z","[ 0 ]",1,1,false,0.0,90,2,3,0,false,false,false,false,true,false,false,false
778,4.0,"2014-04-01T18:09:44.720Z","2014-04-01T19:01:05.005Z","[ 0 ]",1,1,false,0.0,3080,3,3,9,false,false,false,false,true,false,false,false
779,5.0,"2014-04-02T19:14:27.926Z","2014-04-02T19:16:15.544Z","[ 0 ]",1,5,false,0.0,107,4,3,10,false,true,false,false,true,false,false,false
781,4.0,"2014-04-01T11:15:57.913Z","2014-04-01T11:26:24.884Z","[ 0 ]",1,2,false,0.0,626,3,3,2,false,false,false,true,true,false,false,false
782,2.0,"2014-04-02T19:02:15.206Z","2014-04-02T19:03:05.603Z","[ 0 ]",1,2,false,0.0,50,4,3,10,false,true,false,false,true,false,false,false
783,2.0,"2014-04-01T18:02:16.701Z","2014-04-01T18:04:11.356Z","[ 0 ]",1,2,false,0.0,114,3,3,9,false,false,false,false,true,false,false,false
784,4.0,"2014-04-06T07:25:40.088Z","2014-04-06T07:26:37.946Z","[ 0 ]",1,4,false,0.0,57,1,3,10,true,false,false,false,true,false,false,false
786,3.0,"2014-04-06T13:27:28.413Z","2014-04-06T13:37:07.375Z","[ 0 ]",1,3,false,0.0,578,1,3,4,true,false,false,true,true,false,false,false
787,2.0,"2014-04-01T11:27:41.297Z","2014-04-01T11:27:57.471Z","[ 0 ]",1,1,false,0.0,16,3,3,2,false,false,false,true,true,false,false,false
788,6.0,"2014-04-02T11:28:43.951Z","2014-04-02T11:34:54.795Z","[ 0 ]",1,3,false,0.0,370,4,3,2,false,false,false,true,true,false,false,false
789,2.0,"2014-04-02T14:11:49.387Z","2014-04-02T14:12:33.310Z","[ 0 ]",1,2,false,0.0,43,4,3,5,false,false,false,true,true,false,false,false
791,2.0,"2014-04-07T13:29:21.355Z","2014-04-07T13:29:49.177Z","[ 0 ]",1,2,false,0.0,27,2,3,4,false,false,false,true,true,false,false,false
792,3.0,"2014-04-06T16:00:09.867Z","2014-04-06T16:14:56.667Z","[ 0 ]",1,3,false,0.0,886,1,3,7,true,false,false,false,true,false,false,false
793,2.0,"2014-04-02T21:02:56.247Z","2014-04-02T21:02:58.928Z","[ 0 ]",1,1,false,0.0,2,5,3,0,false,false,false,false,true,false,false,false
794,5.0,"2014-04-02T13:30:10.901Z","2014-04-02T13:34:19.922Z","[ 0 ]",1,5,false,0.0,249,4,3,4,false,false,false,true,true,false,false,false
796,5.0,"2014-04-07T08:05:38.890Z","2014-04-07T08:07:48.725Z","[ 0 ]",1,5,false,0.0,129,2,3,11,false,true,false,false,true,false,false,false
797,2.0,"2014-04-03T19:10:15.030Z","2014-04-03T19:11:29.827Z","[ 0 ]",1,2,false,0.0,74,5,3,10,false,true,false,false,true,false,false,false
798,6.0,"2014-04-04T13:34:25.927Z","2014-04-04T13:39:30.152Z","[ 0 ]",1,3,false,0.0,304,6,3,4,false,false,false,true,true,false,false,false
799,9.0,"2014-04-04T19:12:06.567Z","2014-04-04T19:22:15.282Z","[ 0 ]",1,4,false,0.0,608,6,3,10,false,true,false,false,true,false,false,false
801,2.0,"2014-04-07T20:56:54.822Z","2014-04-07T20:57:58.459Z","[ 0 ]",1,2,false,0.0,63,2,3,11,false,true,false,false,true,false,false,false
802,3.0,"2014-04-07T08:05:00.868Z","2014-04-07T08:27:26.423Z","[ 0 ]",1,2,false,0.0,1345,2,3,11,false,true,false,false,true,false,false,false
803,11.0,"2014-04-07T11:22:13.871Z","2014-04-07T11:27:48.984Z","[ 0 ]",1,2,false,0.0,335,2,3,2,false,false,false,true,true,false,false,false
804,2.0,"2014-04-06T17:00:02.197Z","2014-04-06T17:03:15.276Z","[ 0 ]",1,1,false,0.0,193,1,3,8,true,false,false,false,true,false,false,false
806,5.0,"2014-04-01T10:42:03.663Z","2014-04-01T10:43:25.033Z","[ 0 ]",1,4,false,0.0,81,3,3,1,false,false,false,true,true,false,false,false
807,3.0,"2014-04-01T21:11:52.176Z","2014-04-01T21:21:56.975Z","[ 0 ]",1,3,false,0.0,604,4,3,0,false,false,false,false,true,false,false,false
808,2.0,"2014-04-07T20:55:19.669Z","2014-04-07T20:55:34.222Z","[ 0 ]",1,1,false,0.0,14,2,3,11,false,true,false,false,true,false,false,false
809,2.0,"2014-04-03T19:49:30.438Z","2014-04-03T19:49:31.299Z","[ 0 ]",1,1,false,0.0,0,5,3,10,false,true,false,false,true,false,false,false
811,2.0,"2014-04-06T21:35:03.063Z","2014-04-06T21:35:38.103Z","[ 0 ]",1,1,false,0.0,35,2,3,0,false,false,false,false,true,false,false,false
812,5.0,"2014-04-06T19:39:49.378Z","2014-04-06T19:43:35.809Z","[ 0 ]",1,5,false,0.0,226,1,3,10,true,false,false,false,true,false,false,false
813,10.0,"2014-04-03T16:05:36.854Z","2014-04-03T16:13:52.715Z","[ 0 ]",1,8,false,0.0,495,5,3,7,false,false,false,false,true,false,false,false
814,3.0,"2014-04-05T08:30:05.410Z","2014-04-05T08:31:18.046Z","[ 0 ]",1,3,false,0.0,72,7,3,11,true,false,false,false,true,false,false,false
816,5.0,"2014-04-01T12:42:32.489Z","2014-04-01T12:47:58.933Z","[ 0 ]",1,4,false,0.0,326,3,3,3,false,false,false,true,true,false,false,false
817,4.0,"2014-04-04T08:34:22.189Z","2014-04-04T08:35:49.068Z","[ 0 ]",1,4,false,0.0,86,6,3,11,false,true,false,false,true,false,false,false
818,4.0,"2014-04-02T08:38:59.654Z","2014-04-02T08:39:45.404Z","[ 0 ]",1,4,false,0.0,45,4,3,11,false,true,false,false,true,false,false,false
819,2.0,"2014-04-03T18:58:59.511Z","2014-04-03T18:59:19.941Z","[ 0 ]",1,2,false,0.0,20,5,3,9,false,false,false,false,true,false,false,false
821,8.0,"2014-04-07T09:17:59.268Z","2014-04-07T10:05:01.019Z","[ 0 ]",1,4,false,0.0,2821,2,3,0,false,false,false,false,true,false,false,false
822,3.0,"2014-04-06T09:43:32.374Z","2014-04-06T09:45:27.870Z","[ 0 ]",1,1,false,0.0,115,1,3,0,true,false,false,false,true,false,false,false
823,8.0,"2014-04-03T08:12:23.787Z","2014-04-03T08:31:38.426Z","[ 0 ]",1,5,false,0.0,1154,5,3,11,false,true,false,false,true,false,false,false
824,3.0,"2014-04-05T12:00:02.906Z","2014-04-05T12:05:11.244Z","[ 0 ]",1,2,false,0.0,308,7,3,3,true,false,false,true,true,false,false,false
826,2.0,"2014-04-03T19:57:54.640Z","2014-04-03T20:00:32.679Z","[ 0 ]",1,1,true,1.0,158,5,3,10,false,true,false,false,true,false,false,false
827,41.0,"2014-04-03T18:48:53.024Z","2014-04-03T19:15:20.629Z","[ 0 ]",1,12,true,5.0,1587,5,3,9,false,false,false,false,true,false,false,false
828,4.0,"2014-04-05T19:10:13.645Z","2014-04-05T19:11:16.704Z","[ 0 ]",1,2,false,0.0,63,7,3,10,true,false,false,false,true,false,false,false
829,9.0,"2014-04-07T15:08:04.587Z","2014-04-07T15:17:38.385Z","[ 0 ]",1,5,false,0.0,573,2,3,6,false,false,false,true,true,false,false,false
831,7.0,"2014-04-02T21:43:37.113Z","2014-04-02T21:49:38.035Z","[ 0 ]",1,3,false,0.0,360,5,3,0,false,false,false,false,true,false,false,false
832,2.0,"2014-04-06T20:21:58.444Z","2014-04-06T20:21:59.677Z","[ 0 ]",1,1,false,0.0,1,1,3,11,true,false,false,false,true,false,false,false
